epoch,step,train/loss,train/reward,val/reward
0,49,307415.96875,-17869.05859375,
0,99,-191826.5,-17352.10546875,
0,149,-25429.4921875,-16698.158203125,
0,199,13570.40625,-16289.6796875,
0,249,-5049.44384765625,-15905.8125,
0,299,11217.4765625,-15698.685546875,
0,349,14433.8828125,-15612.8984375,
0,390,,,-17530.419921875
1,399,124307.359375,-17312.90234375,
1,449,141415.96875,-17218.056640625,
1,499,-0.3720100224018097,-17530.43359375,
1,549,-0.27662232518196106,-17530.43359375,
1,599,-0.3624710440635681,-17530.43359375,
1,649,-0.2670837640762329,-17530.43359375,
1,699,-0.35293227434158325,-17530.43359375,
1,749,-0.29569995403289795,-17530.43359375,
1,781,,,-17530.419921875
2,799,-0.33385491371154785,-17530.43359375,
2,849,-0.3720096945762634,-17530.43359375,
2,899,-0.29569974541664124,-17530.43359375,
2,949,-0.3243159055709839,-17530.43359375,
2,999,-0.35293132066726685,-17530.43359375,
2,1049,-0.25754502415657043,-17530.43359375,
2,1099,-0.28616130352020264,-17530.43359375,
2,1149,-0.3147771656513214,-17530.43359375,
2,1172,,,-17530.419921875
